version_full,title,genre,artist,version,difficulty_short,difficulty,level,notes,bpm,bpm_min,bpm_max,measure,duration,kaiden_average,top_score
CastHour,FINALLY BLAZE,ENERGETIC HARDCORE,BlackY,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,FINALLY BLAZE,ENERGETIC HARDCORE,BlackY,29,DPN,6,5,481,185,185,185,96,125,-1,-1
CastHour,FINALLY BLAZE,ENERGETIC HARDCORE,BlackY,29,DPH,7,9,878,185,185,185,96,125,-1,-1
CastHour,FINALLY BLAZE,ENERGETIC HARDCORE,BlackY,29,DPA,8,11,1278,185,185,185,96,125,-1,-1
CastHour,FINALLY BLAZE,ENERGETIC HARDCORE,BlackY,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Flying Castle,COLOUR CORE,lapix,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Flying Castle,COLOUR CORE,lapix,29,SPN,2,6,548,174,174,174,90,124,1032,1096
CastHour,Flying Castle,COLOUR CORE,lapix,29,SPH,3,10,1162,174,174,174,90,124,2108,2320
CastHour,Flying Castle,COLOUR CORE,lapix,29,SPA,4,12,1877,174,174,174,90,124,3183,3728
CastHour,Flying Castle,COLOUR CORE,lapix,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Flying Castle,COLOUR CORE,lapix,29,DPN,6,6,547,174,174,174,90,124,-1,-1
CastHour,Flying Castle,COLOUR CORE,lapix,29,DPH,7,10,1132,174,174,174,90,124,-1,-1
CastHour,Flying Castle,COLOUR CORE,lapix,29,DPA,8,12,1889,174,174,174,90,124,-1,-1
CastHour,Flying Castle,COLOUR CORE,lapix,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Game Changers,HARD MIXTURE,Yuta Imai,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Game Changers,HARD MIXTURE,Yuta Imai,29,SPN,2,4,390,210,105,210,66,75,683,780
CastHour,Game Changers,HARD MIXTURE,Yuta Imai,29,SPH,3,8,740,210,105,210,66,75,1322,1480
CastHour,Game Changers,HARD MIXTURE,Yuta Imai,29,SPA,4,11,1395,210,105,210,66,75,2381,2776
CastHour,Game Changers,HARD MIXTURE,Yuta Imai,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Game Changers,HARD MIXTURE,Yuta Imai,29,DPN,6,4,386,210,105,210,66,75,-1,-1
CastHour,Game Changers,HARD MIXTURE,Yuta Imai,29,DPH,7,8,759,210,105,210,66,75,-1,-1
CastHour,Game Changers,HARD MIXTURE,Yuta Imai,29,DPA,8,11,1353,210,105,210,66,75,-1,-1
CastHour,Game Changers,HARD MIXTURE,Yuta Imai,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Get set， Go! feat.Kanae Asaba,FUTURE BOUNCE,MK,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Get set， Go! feat.Kanae Asaba,FUTURE BOUNCE,MK,29,SPN,2,4,425,135,135,135,67,119,1097,-1
CastHour,Get set， Go! feat.Kanae Asaba,FUTURE BOUNCE,MK,29,SPH,3,7,740,135,135,135,67,119,1722,-1
CastHour,Get set， Go! feat.Kanae Asaba,FUTURE BOUNCE,MK,29,SPA,4,10,1069,135,135,135,67,119,1987,-1
CastHour,Get set， Go! feat.Kanae Asaba,FUTURE BOUNCE,MK,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Get set， Go! feat.Kanae Asaba,FUTURE BOUNCE,MK,29,DPN,6,4,432,135,135,135,67,119,-1,-1
CastHour,Get set， Go! feat.Kanae Asaba,FUTURE BOUNCE,MK,29,DPH,7,7,766,135,135,135,67,119,-1,-1
CastHour,Get set， Go! feat.Kanae Asaba,FUTURE BOUNCE,MK,29,DPA,8,10,1115,135,135,135,67,119,-1,-1
CastHour,Get set， Go! feat.Kanae Asaba,FUTURE BOUNCE,MK,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,GiGaGaHell,EXTRATONE,m1dy， RoughSketch,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,GiGaGaHell,EXTRATONE,m1dy， RoughSketch,29,SPN,2,7,698,250,250,250,123,118,1223,1394
CastHour,GiGaGaHell,EXTRATONE,m1dy， RoughSketch,29,SPH,3,10,1077,250,250,250,123,118,1780,2141
CastHour,GiGaGaHell,EXTRATONE,m1dy， RoughSketch,29,SPA,4,12,1687,250,250,250,123,118,2512,3291
CastHour,GiGaGaHell,EXTRATONE,m1dy， RoughSketch,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,GiGaGaHell,EXTRATONE,m1dy， RoughSketch,29,DPN,6,7,697,250,250,250,123,118,-1,-1
CastHour,GiGaGaHell,EXTRATONE,m1dy， RoughSketch,29,DPH,7,10,1048,250,250,250,123,118,-1,-1
CastHour,GiGaGaHell,EXTRATONE,m1dy， RoughSketch,29,DPA,8,12,1594,250,250,250,123,118,-1,-1
CastHour,GiGaGaHell,EXTRATONE,m1dy， RoughSketch,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,GRAVITON,NEUROFUNK,"BEMANI Sound Team ""L.E.D.""",29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,GRAVITON,NEUROFUNK,"BEMANI Sound Team ""L.E.D.""",29,SPN,2,6,597,185,185,185,90,117,1113,1194
CastHour,GRAVITON,NEUROFUNK,"BEMANI Sound Team ""L.E.D.""",29,SPH,3,10,1040,185,185,185,90,117,1920,2077
CastHour,GRAVITON,NEUROFUNK,"BEMANI Sound Team ""L.E.D.""",29,SPA,4,12,1762,185,185,185,90,117,3028,3516
CastHour,GRAVITON,NEUROFUNK,"BEMANI Sound Team ""L.E.D.""",29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,GRAVITON,NEUROFUNK,"BEMANI Sound Team ""L.E.D.""",29,DPN,6,6,610,185,185,185,90,117,-1,-1
CastHour,GRAVITON,NEUROFUNK,"BEMANI Sound Team ""L.E.D.""",29,DPH,7,10,1073,185,185,185,90,117,-1,-1
CastHour,GRAVITON,NEUROFUNK,"BEMANI Sound Team ""L.E.D.""",29,DPA,8,12,1813,185,185,185,90,117,-1,-1
CastHour,GRAVITON,NEUROFUNK,"BEMANI Sound Team ""L.E.D.""",29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,hard-wired,HIDEOUT,Yuta Imai ≡ Blacklolita,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,hard-wired,HIDEOUT,Yuta Imai ≡ Blacklolita,29,SPN,2,7,821,208,208,208,105,121,1451,1637
CastHour,hard-wired,HIDEOUT,Yuta Imai ≡ Blacklolita,29,SPH,3,10,1208,208,208,208,105,121,2056,2367
CastHour,hard-wired,HIDEOUT,Yuta Imai ≡ Blacklolita,29,SPA,4,12,1901,208,208,208,105,121,2903,3735
CastHour,hard-wired,HIDEOUT,Yuta Imai ≡ Blacklolita,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,hard-wired,HIDEOUT,Yuta Imai ≡ Blacklolita,29,DPN,6,7,813,208,208,208,105,121,-1,-1
CastHour,hard-wired,HIDEOUT,Yuta Imai ≡ Blacklolita,29,DPH,7,10,1185,208,208,208,105,121,-1,-1
CastHour,hard-wired,HIDEOUT,Yuta Imai ≡ Blacklolita,29,DPA,8,12,1949,208,208,208,105,121,-1,-1
CastHour,hard-wired,HIDEOUT,Yuta Imai ≡ Blacklolita,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Harmonia,NU PRELUDE,ATSUMI UEDA,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Harmonia,NU PRELUDE,ATSUMI UEDA,29,SPN,2,4,376,177,177,177,68,92,708,752
CastHour,Harmonia,NU PRELUDE,ATSUMI UEDA,29,SPH,3,7,629,177,177,177,68,92,1162,1258
CastHour,Harmonia,NU PRELUDE,ATSUMI UEDA,29,SPA,4,10,1013,177,177,177,68,92,1907,2026
CastHour,Harmonia,NU PRELUDE,ATSUMI UEDA,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Harmonia,NU PRELUDE,ATSUMI UEDA,29,DPN,6,4,379,177,177,177,68,92,-1,-1
CastHour,Harmonia,NU PRELUDE,ATSUMI UEDA,29,DPH,7,7,641,177,177,177,68,92,-1,-1
CastHour,Harmonia,NU PRELUDE,ATSUMI UEDA,29,DPA,8,10,1007,177,177,177,68,92,-1,-1
CastHour,Harmonia,NU PRELUDE,ATSUMI UEDA,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Hat Surprise,UK HARDCORE,Hommarju,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Hat Surprise,UK HARDCORE,Hommarju,29,SPN,2,4,349,180,180,180,81,108,642,698
CastHour,Hat Surprise,UK HARDCORE,Hommarju,29,SPH,3,8,825,180,180,180,81,108,1495,1647
CastHour,Hat Surprise,UK HARDCORE,Hommarju,29,SPA,4,11,1234,180,180,180,81,108,2271,2468
CastHour,Hat Surprise,UK HARDCORE,Hommarju,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Hat Surprise,UK HARDCORE,Hommarju,29,DPN,6,4,350,180,180,180,81,108,-1,-1
CastHour,Hat Surprise,UK HARDCORE,Hommarju,29,DPH,7,8,820,180,180,180,81,108,-1,-1
CastHour,Hat Surprise,UK HARDCORE,Hommarju,29,DPA,8,11,1246,180,180,180,81,108,-1,-1
CastHour,Hat Surprise,UK HARDCORE,Hommarju,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,HEARTACHE,HEALING FUTURE,"BEMANI Sound Team ""HuΣeR"" feat.ゆきまめ",29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,HEARTACHE,HEALING FUTURE,"BEMANI Sound Team ""HuΣeR"" feat.ゆきまめ",29,SPN,2,3,251,90,90,90,43,115,439,502
CastHour,HEARTACHE,HEALING FUTURE,"BEMANI Sound Team ""HuΣeR"" feat.ゆきまめ",29,SPH,3,7,603,90,90,90,43,115,1086,1205
CastHour,HEARTACHE,HEALING FUTURE,"BEMANI Sound Team ""HuΣeR"" feat.ゆきまめ",29,SPA,4,10,930,90,90,90,43,115,1712,1859
CastHour,HEARTACHE,HEALING FUTURE,"BEMANI Sound Team ""HuΣeR"" feat.ゆきまめ",29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,HEARTACHE,HEALING FUTURE,"BEMANI Sound Team ""HuΣeR"" feat.ゆきまめ",29,DPN,6,3,371,90,90,90,43,115,-1,-1
CastHour,HEARTACHE,HEALING FUTURE,"BEMANI Sound Team ""HuΣeR"" feat.ゆきまめ",29,DPH,7,7,689,90,90,90,43,115,-1,-1
CastHour,HEARTACHE,HEALING FUTURE,"BEMANI Sound Team ""HuΣeR"" feat.ゆきまめ",29,DPA,8,10,1045,90,90,90,43,115,-1,-1
CastHour,HEARTACHE,HEALING FUTURE,"BEMANI Sound Team ""HuΣeR"" feat.ゆきまめ",29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,ILAYZA,EMOTIONAL SENTENCE -INSTRUMENTAL-,"BEMANI Sound Team ""TAG""",29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,ILAYZA,EMOTIONAL SENTENCE -INSTRUMENTAL-,"BEMANI Sound Team ""TAG""",29,SPN,2,6,600,160,160,160,73,110,1098,1200
CastHour,ILAYZA,EMOTIONAL SENTENCE -INSTRUMENTAL-,"BEMANI Sound Team ""TAG""",29,SPH,3,9,1048,160,160,160,73,110,1882,2090
CastHour,ILAYZA,EMOTIONAL SENTENCE -INSTRUMENTAL-,"BEMANI Sound Team ""TAG""",29,SPA,4,11,1433,160,160,160,73,110,2557,2852
CastHour,ILAYZA,EMOTIONAL SENTENCE -INSTRUMENTAL-,"BEMANI Sound Team ""TAG""",29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,ILAYZA,EMOTIONAL SENTENCE -INSTRUMENTAL-,"BEMANI Sound Team ""TAG""",29,DPN,6,6,576,160,160,160,73,110,-1,-1
CastHour,ILAYZA,EMOTIONAL SENTENCE -INSTRUMENTAL-,"BEMANI Sound Team ""TAG""",29,DPH,7,9,1006,160,160,160,73,110,-1,-1
CastHour,ILAYZA,EMOTIONAL SENTENCE -INSTRUMENTAL-,"BEMANI Sound Team ""TAG""",29,DPA,8,11,1465,160,160,160,73,110,-1,-1
CastHour,ILAYZA,EMOTIONAL SENTENCE -INSTRUMENTAL-,"BEMANI Sound Team ""TAG""",29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,kors k's How to make OTOGE CORE,CHANNEL K,kors k,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,kors k's How to make OTOGE CORE,CHANNEL K,kors k,29,SPN,2,5,418,190,124,190,85,107,724,834
CastHour,kors k's How to make OTOGE CORE,CHANNEL K,kors k,29,SPH,3,9,793,190,124,190,85,107,1370,1571
CastHour,kors k's How to make OTOGE CORE,CHANNEL K,kors k,29,SPA,4,11,1180,190,124,190,85,107,2028,2344
CastHour,kors k's How to make OTOGE CORE,CHANNEL K,kors k,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,kors k's How to make OTOGE CORE,CHANNEL K,kors k,29,DPN,6,5,424,190,124,190,85,107,-1,-1
CastHour,kors k's How to make OTOGE CORE,CHANNEL K,kors k,29,DPH,7,9,804,190,124,190,85,107,-1,-1
CastHour,kors k's How to make OTOGE CORE,CHANNEL K,kors k,29,DPA,8,11,1216,190,124,190,85,107,-1,-1
CastHour,kors k's How to make OTOGE CORE,CHANNEL K,kors k,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Lawes's Parotia,PROGRESSIVE METAL,"BEMANI Sound Team ""Yvya""",29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Lawes's Parotia,PROGRESSIVE METAL,"BEMANI Sound Team ""Yvya""",29,SPN,2,4,454,140,140,140,67,115,854,908
CastHour,Lawes's Parotia,PROGRESSIVE METAL,"BEMANI Sound Team ""Yvya""",29,SPH,3,8,884,140,140,140,67,115,1634,1766
CastHour,Lawes's Parotia,PROGRESSIVE METAL,"BEMANI Sound Team ""Yvya""",29,SPA,4,11,1294,140,140,140,67,115,2363,2585
CastHour,Lawes's Parotia,PROGRESSIVE METAL,"BEMANI Sound Team ""Yvya""",29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Lawes's Parotia,PROGRESSIVE METAL,"BEMANI Sound Team ""Yvya""",29,DPN,6,4,467,140,140,140,67,115,-1,-1
CastHour,Lawes's Parotia,PROGRESSIVE METAL,"BEMANI Sound Team ""Yvya""",29,DPH,7,8,885,140,140,140,67,115,-1,-1
CastHour,Lawes's Parotia,PROGRESSIVE METAL,"BEMANI Sound Team ""Yvya""",29,DPA,8,11,1304,140,140,140,67,115,-1,-1
CastHour,Lawes's Parotia,PROGRESSIVE METAL,"BEMANI Sound Team ""Yvya""",29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Legendary Treasures,ADVENTURE TRIP,"BEMANI Sound Team ""劇団レコード""",29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Legendary Treasures,ADVENTURE TRIP,"BEMANI Sound Team ""劇団レコード""",29,SPN,2,5,576,172,172,172,81,113,1043,1152
CastHour,Legendary Treasures,ADVENTURE TRIP,"BEMANI Sound Team ""劇団レコード""",29,SPH,3,8,900,172,172,172,81,113,1621,1794
CastHour,Legendary Treasures,ADVENTURE TRIP,"BEMANI Sound Team ""劇団レコード""",29,SPA,4,11,1450,172,172,172,81,113,2672,2899
CastHour,Legendary Treasures,ADVENTURE TRIP,"BEMANI Sound Team ""劇団レコード""",29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Legendary Treasures,ADVENTURE TRIP,"BEMANI Sound Team ""劇団レコード""",29,DPN,6,5,593,172,172,172,81,113,-1,-1
CastHour,Legendary Treasures,ADVENTURE TRIP,"BEMANI Sound Team ""劇団レコード""",29,DPH,7,8,925,172,172,172,81,113,-1,-1
CastHour,Legendary Treasures,ADVENTURE TRIP,"BEMANI Sound Team ""劇団レコード""",29,DPA,8,11,1448,172,172,172,81,113,-1,-1
CastHour,Legendary Treasures,ADVENTURE TRIP,"BEMANI Sound Team ""劇団レコード""",29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,LIVE DRIVING!! feat. 花たん,HARD ELECTRIC POP,"BEMANI Sound Team ""S-C-U vs L.E.D.""",29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,LIVE DRIVING!! feat. 花たん,HARD ELECTRIC POP,"BEMANI Sound Team ""S-C-U vs L.E.D.""",29,SPN,2,7,817,190,190,190,98,124,1559,1634
CastHour,LIVE DRIVING!! feat. 花たん,HARD ELECTRIC POP,"BEMANI Sound Team ""S-C-U vs L.E.D.""",29,SPH,3,10,1275,190,190,190,98,124,2369,2548
CastHour,LIVE DRIVING!! feat. 花たん,HARD ELECTRIC POP,"BEMANI Sound Team ""S-C-U vs L.E.D.""",29,SPA,4,12,1947,190,190,190,98,124,3427,3886
CastHour,LIVE DRIVING!! feat. 花たん,HARD ELECTRIC POP,"BEMANI Sound Team ""S-C-U vs L.E.D.""",29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,LIVE DRIVING!! feat. 花たん,HARD ELECTRIC POP,"BEMANI Sound Team ""S-C-U vs L.E.D.""",29,DPN,6,7,830,190,190,190,98,124,-1,-1
CastHour,LIVE DRIVING!! feat. 花たん,HARD ELECTRIC POP,"BEMANI Sound Team ""S-C-U vs L.E.D.""",29,DPH,7,10,1334,190,190,190,98,124,-1,-1
CastHour,LIVE DRIVING!! feat. 花たん,HARD ELECTRIC POP,"BEMANI Sound Team ""S-C-U vs L.E.D.""",29,DPA,8,12,1988,190,190,190,98,124,-1,-1
CastHour,LIVE DRIVING!! feat. 花たん,HARD ELECTRIC POP,"BEMANI Sound Team ""S-C-U vs L.E.D.""",29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,N.O.,ASTRONOMICAL TECHNO,かめりあ,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,N.O.,ASTRONOMICAL TECHNO,かめりあ,29,SPN,2,5,423,150,150,150,78,125,785,846
CastHour,N.O.,ASTRONOMICAL TECHNO,かめりあ,29,SPH,3,8,768,150,150,150,78,125,1275,1536
CastHour,N.O.,ASTRONOMICAL TECHNO,かめりあ,29,SPA,4,10,1272,150,150,150,78,125,2370,2542
CastHour,N.O.,ASTRONOMICAL TECHNO,かめりあ,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,N.O.,ASTRONOMICAL TECHNO,かめりあ,29,DPN,6,5,476,150,150,150,78,125,-1,-1
CastHour,N.O.,ASTRONOMICAL TECHNO,かめりあ,29,DPH,7,8,742,150,150,150,78,125,-1,-1
CastHour,N.O.,ASTRONOMICAL TECHNO,かめりあ,29,DPA,8,10,1117,150,150,150,78,125,-1,-1
CastHour,N.O.,ASTRONOMICAL TECHNO,かめりあ,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,n/a,SYMPHONIC DUBSTEP,Blacklolita,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,n/a,SYMPHONIC DUBSTEP,Blacklolita,29,SPN,2,7,632,255,85,255,96,90,1150,1262
CastHour,n/a,SYMPHONIC DUBSTEP,Blacklolita,29,SPH,3,10,1028,255,85,255,96,90,1730,2036
CastHour,n/a,SYMPHONIC DUBSTEP,Blacklolita,29,SPA,4,12,1867,255,85,255,96,90,2665,3661
CastHour,n/a,SYMPHONIC DUBSTEP,Blacklolita,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,n/a,SYMPHONIC DUBSTEP,Blacklolita,29,DPN,6,7,622,255,85,255,96,90,-1,-1
CastHour,n/a,SYMPHONIC DUBSTEP,Blacklolita,29,DPH,7,10,1018,255,85,255,96,90,-1,-1
CastHour,n/a,SYMPHONIC DUBSTEP,Blacklolita,29,DPA,8,12,1929,255,85,255,96,90,-1,-1
CastHour,n/a,SYMPHONIC DUBSTEP,Blacklolita,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,No Day But Today!,J-POP,NU-KO & yunocy,29,SPB,1,2,222,150,150,150,61,98,420,444
CastHour,No Day But Today!,J-POP,NU-KO & yunocy,29,SPN,2,4,376,150,150,150,61,98,713,752
CastHour,No Day But Today!,J-POP,NU-KO & yunocy,29,SPH,3,7,680,150,150,150,61,98,1249,1359
CastHour,No Day But Today!,J-POP,NU-KO & yunocy,29,SPA,4,10,1000,150,150,150,61,98,1844,1998
CastHour,No Day But Today!,J-POP,NU-KO & yunocy,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,No Day But Today!,J-POP,NU-KO & yunocy,29,DPN,6,4,376,150,150,150,61,98,-1,-1
CastHour,No Day But Today!,J-POP,NU-KO & yunocy,29,DPH,7,7,697,150,150,150,61,98,-1,-1
CastHour,No Day But Today!,J-POP,NU-KO & yunocy,29,DPA,8,10,1098,150,150,150,61,98,-1,-1
CastHour,No Day But Today!,J-POP,NU-KO & yunocy,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Nocturnal 2097,DARKSYNTH,Dirty Androids,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Nocturnal 2097,DARKSYNTH,Dirty Androids,29,SPN,2,5,480,157,157,157,78,119,927,960
CastHour,Nocturnal 2097,DARKSYNTH,Dirty Androids,29,SPH,3,9,990,157,157,157,78,119,1810,1974
CastHour,Nocturnal 2097,DARKSYNTH,Dirty Androids,29,SPA,4,11,1479,157,157,157,78,119,2676,2952
CastHour,Nocturnal 2097,DARKSYNTH,Dirty Androids,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Nocturnal 2097,DARKSYNTH,Dirty Androids,29,DPN,6,5,504,157,157,157,78,119,-1,-1
CastHour,Nocturnal 2097,DARKSYNTH,Dirty Androids,29,DPH,7,9,966,157,157,157,78,119,-1,-1
CastHour,Nocturnal 2097,DARKSYNTH,Dirty Androids,29,DPA,8,11,1488,157,157,157,78,119,-1,-1
CastHour,Nocturnal 2097,DARKSYNTH,Dirty Androids,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Non Stop Rock,DRUM'N'BASS,Masayoshi Iimori,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Non Stop Rock,DRUM'N'BASS,Masayoshi Iimori,29,SPN,2,4,403,172,172,172,82,114,734,806
CastHour,Non Stop Rock,DRUM'N'BASS,Masayoshi Iimori,29,SPH,3,8,672,172,172,172,82,114,1198,1342
CastHour,Non Stop Rock,DRUM'N'BASS,Masayoshi Iimori,29,SPA,4,10,952,172,172,172,82,114,1710,1901
CastHour,Non Stop Rock,DRUM'N'BASS,Masayoshi Iimori,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Non Stop Rock,DRUM'N'BASS,Masayoshi Iimori,29,DPN,6,4,433,172,172,172,82,114,-1,-1
CastHour,Non Stop Rock,DRUM'N'BASS,Masayoshi Iimori,29,DPH,7,8,680,172,172,172,82,114,-1,-1
CastHour,Non Stop Rock,DRUM'N'BASS,Masayoshi Iimori,29,DPA,8,10,933,172,172,172,82,114,-1,-1
CastHour,Non Stop Rock,DRUM'N'BASS,Masayoshi Iimori,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,One for All,EUPHORIC FRENCHCORE,RoughSketch,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,One for All,EUPHORIC FRENCHCORE,RoughSketch,29,SPN,2,5,516,195,195,195,100,123,950,1032
CastHour,One for All,EUPHORIC FRENCHCORE,RoughSketch,29,SPH,3,9,910,195,195,195,100,123,1660,1820
CastHour,One for All,EUPHORIC FRENCHCORE,RoughSketch,29,SPA,4,12,1632,195,195,195,100,123,2733,3257
CastHour,One for All,EUPHORIC FRENCHCORE,RoughSketch,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,One for All,EUPHORIC FRENCHCORE,RoughSketch,29,DPN,6,5,524,195,195,195,100,123,-1,-1
CastHour,One for All,EUPHORIC FRENCHCORE,RoughSketch,29,DPH,7,9,946,195,195,195,100,123,-1,-1
CastHour,One for All,EUPHORIC FRENCHCORE,RoughSketch,29,DPA,8,12,1554,195,195,195,100,123,-1,-1
CastHour,One for All,EUPHORIC FRENCHCORE,RoughSketch,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Onyx,STYLISH COLOUR,"BEMANI Sound Team ""HuΣeR""",29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Onyx,STYLISH COLOUR,"BEMANI Sound Team ""HuΣeR""",29,SPN,2,5,466,174,44,174,81,112,850,932
CastHour,Onyx,STYLISH COLOUR,"BEMANI Sound Team ""HuΣeR""",29,SPH,3,8,767,174,44,174,81,112,1392,1532
CastHour,Onyx,STYLISH COLOUR,"BEMANI Sound Team ""HuΣeR""",29,SPA,4,11,1214,174,44,174,81,112,2210,2426
CastHour,Onyx,STYLISH COLOUR,"BEMANI Sound Team ""HuΣeR""",29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,Onyx,STYLISH COLOUR,"BEMANI Sound Team ""HuΣeR""",29,DPN,6,5,471,174,44,174,81,112,-1,-1
CastHour,Onyx,STYLISH COLOUR,"BEMANI Sound Team ""HuΣeR""",29,DPH,7,8,794,174,44,174,81,112,-1,-1
CastHour,Onyx,STYLISH COLOUR,"BEMANI Sound Team ""HuΣeR""",29,DPA,8,11,1272,174,44,174,81,112,-1,-1
CastHour,Onyx,STYLISH COLOUR,"BEMANI Sound Team ""HuΣeR""",29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,P.O.W.E.R.,RAWSTYLE,Yuta Imai,29,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,P.O.W.E.R.,RAWSTYLE,Yuta Imai,29,SPN,2,5,536,160,160,160,79,119,970,1072
CastHour,P.O.W.E.R.,RAWSTYLE,Yuta Imai,29,SPH,3,8,897,160,160,160,79,119,1558,1792
CastHour,P.O.W.E.R.,RAWSTYLE,Yuta Imai,29,SPA,4,10,1186,160,160,160,79,119,2140,2367
CastHour,P.O.W.E.R.,RAWSTYLE,Yuta Imai,29,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
CastHour,P.O.W.E.R.,RAWSTYLE,Yuta Imai,29,DPN,6,5,487,160,160,160,79,119,-1,-1
CastHour,P.O.W.E.R.,RAWSTYLE,Yuta Imai,29,DPH,7,8,848,160,160,160,79,119,-1,-1
CastHour,P.O.W.E.R.,RAWSTYLE,Yuta Imai,29,DPA,8,10,1216,160,160,160,79,119,-1,-1
CastHour,P.O.W.E.R.,RAWSTYLE,Yuta Imai,29,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
